nct_id,entity_source_text,concept_id,concept_name,domain,start_index,end_index,temporal_source_text,days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04331795,IL-6 inhibitor,45893334,Interleukin-6 Antagonists,Drug,724,738,Previous,0,,-99999,99999,1
NCT04331795,antipyretic medications,21604303,Other analgesics and antipyretics,Drug,2735,2758,,0,,-99999,99999,1
NCT04331795,antipyretic medications,21604303,Other analgesics and antipyretics,Drug,1805,1828,history of,0,,-99999,99999,1
NCT04331795,inotropic medications,723640,Positive Inotropic Agents,Drug,1575,1596,Concurrent,0,,-99999,99999,1
NCT04331795,inotropic medications,723640,Positive Inotropic Agents,Drug,645,666,history of,0,,-99999,99999,1
NCT04331795,tocilizumab,40171288,tocilizumab,Drug,1618,1629,Previous,0,,-99999,99999,1
NCT04331795,tocilizumab,40171288,tocilizumab,Drug,688,699,history of,0,,-99999,99999,1
NCT04331795,vasopressor medications,1507835,Vasopressin (USP),Drug,1560,1596,Concurrent,0,,-99999,99999,1
NCT04331795,vasopressor,1507835,Vasopressin (USP),Drug,630,641,Concurrent,0,,-99999,99999,1
NCT04331795,ALT,4146380,Alanine aminotransferase measurement,Measurement,1137,1140,history of,0,,-99999,99999,1
NCT04331795,invasive mechanical ventilation,44790095,Invasive ventilation,Procedure,1418,1449,history of,0,,-99999,99999,1
NCT04331795,invasive mechanical ventilation,44790095,Invasive ventilation,Procedure,488,519,history of,0,,-99999,99999,1
NCT04331795,non-invasive mechanical ventilation,4177224,Noninvasive ventilation,Procedure,540,575,history of,0,,-99999,99999,1
NCT04331795,solid organ transplant,4208341,Solid organ transplant,Procedure,2316,2338,History of,0,,-99999,99999,1
NCT04331795,solid organ transplant,4208341,Solid organ transplant,Procedure,1386,1408,anti-IL6R inhibitor,0,,-99999,99999,1
NCT04331795,therapy,4077953,Therapy,Procedure,1294,1301,history of,0,,-99999,99999,1
NCT04331795,bone marrow transplantation,4028623,Transplantation of bone marrow,Procedure,2285,2312,History of,0,,-99999,99999,1
NCT04331795,bone marrow transplantation,4028623,Transplantation of bone marrow,Procedure,1355,1382,anti-IL6R inhibitor,0,,-99999,99999,1
NCT04331795,liver transplant,4076862,Transplantation of liver,Procedure,2028,2044,,0,,-99999,99999,1
NCT04331795,liver transplant,4076862,Transplantation of liver,Procedure,1098,1114,,0,,-99999,99999,1
NCT04331795,test for active SARS-CoV-2 infection,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,315,351,history of,0,Positive,-99999,99999,0
NCT04331795,test for active SARS-CoV-2 infection,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,315,351,history of,0,Positive,-99999,99999,0
NCT04331795,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,2656,2664,history of,0,,-99999,99999,0
NCT04331795,BiPap,4138614,BiPAP oxygen nasal cannula,Device,583,588,,0,,-99999,99999,0
NCT04331795,Pregnant,4299535,Patient currently pregnant,Condition,2667,2675,history of,0,,-99999,99999,1
NCT04331795,Pregnant,4299535,Patient currently pregnant,Condition,1737,1745,history of,0,,-99999,99999,1
NCT04331795,immunodeficiency,433740,Immunodeficiency disorder,Condition,1288,1304,history of,0,,-99999,99999,0
NCT04331886,Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV-2) infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,98,166,,0,,-99999,99999,0
NCT04331886,SARS-CoV-2,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,169,179,,0,,-99999,99999,0
NCT04331899,room air oxygen saturation,4310328,Blood oxygen saturation,Measurement,991,1017,,0,<94%,-99999,94,1
NCT04331899,Respiratory rate,4313591,Respiratory rate,Measurement,969,985,,0,>20,20,99999,1
NCT04331899,intolerance or hypersensitivity to IFNs or other substances contained in the study medication,4171292,Allergy to interferon,Condition,1269,1362,within 3 months before screening,90,,-99999,99999,1
NCT04331899,allergy to Peginterferon Lambda-1a or any component thereof,9999,Allergy to study medication,Condition,867,926,within 3 months before screening,90,,-99999,99999,1
NCT04331899,decompensated liver disease (,45771255,Compensated liver disease,Condition,1525,1554,Current,10000,,-99999,99999,1
NCT04331899,human immunodeficiency virus (HIV),439727,Human immunodeficiency virus infection,Condition,1624,1658,within 3 months before screening,90,,-99999,99999,1
NCT04331899,hepatocellular carcinoma,4001171,Liver cell carcinoma,Condition,1582,1606,Current,10000,,-99999,99999,1
NCT04331899,respiratory distress,4158346,Respiratory distress,Condition,298,318,within 3 months before screening,90,,-99999,99999,1
NCT04331899,antibiotics,21603553,Antibiotics,Drug,2080,2091,within 3 months before screening,90,,-99999,99999,1
NCT04331899,antifungals,35807319,Antifungal,Drug,2093,2104,within 3 months before screening,90,,-99999,99999,1
NCT04331899,immunomodulatory agent,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,1871,1893,within 3 months before screening,90,,-99999,99999,1
NCT04331899,antivirals,21603126,Antivirals for Systemic Use,Drug,2109,2119,within 3 months before screening,90,,-99999,99999,1
NCT04331899,blood products,21601137,Blood and Related Products,Drug,1938,1952,within 3 months before screening,90,,-99999,99999,1
NCT04331899,hematologic growth factors,35804579,Hematopoietic growth factors,Drug,2002,2028,within 3 months before screening,90,,-99999,99999,1
NCT04331899,heparin,1367571,heparin,Drug,1909,1916,Current,10000,,-99999,99999,1
NCT04331899,agents that have a high risk for nephrotoxicity or hepatotoxicity,9999,hepatotoxic or nephrotoxic agents,Drug,2310,2375,within 3 months before screening,90,,-99999,99999,1
NCT04331899,interferons (IFN),21603857,Interferons,Drug,1150,1167,within 3 months before screening,90,,-99999,99999,1
NCT04331899,systemic immunosuppressive therapy,21603926,Other immunosuppressants,Drug,2432,2466,within 3 months before screening,90,,-99999,99999,1
NCT04331899,Peginterferon Lambda-1a,45775146,peginterferon beta-1a,Drug,1218,1241,within 3 months before screening,90,,-99999,99999,1
NCT04331899,Coumadin,1310149,Warfarin,Drug,1920,1928,Current,10000,,-99999,99999,1
NCT04331899,Child-Pugh Class,37016292,Child-Pugh score,Measurement,1554,1570,Current,10000,B or C,-99999,99999,1
NCT04331899,FDA-cleared molecular diagnostic assay for SARS-CoV-2,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,325,387,within 3 months before screening,90,positive,-99999,99999,0
NCT04331899,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,496,516,within 3 months before screening,90,,-99999,99999,0
NCT04331899,COVID-19 disease,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,204,220,,0,,-99999,99999,0
NCT04331899,FDA-cleared molecular diagnostic assay,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,531,569,within 3 months before screening,90,positive,-99999,99999,0
NCT04331899,pregnant,4299535,Patient currently pregnant,Condition,1388,1396,,0,,-99999,99999,1
NCT04332081,SpO2,4310328,Blood oxygen saturation,Measurement,223,227,,0,<93%,-99999,93,0
NCT04332081,Respiratory compromise,321483,Respiratory complication,Condition,189,211,,0,,-99999,99999,0
NCT04332081,Pneumothorax,253796,Pneumothorax,Condition,420,432,,0,,-99999,99999,1
NCT04332081,COVID 19 test,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,174,187,,0,Positive,-99999,99999,0
NCT04332081,Pregnancy,4299535,Patient currently pregnant,Condition,399,408,,0,,-99999,99999,1
NCT04332107,bradyarrhthmia,4228448,Bradyarrhythmia,Condition,533,547,,0,,-99999,99999,1
NCT04332107,allergy or other contraindication to macrolides,4240901,Allergy to macrolide antibiotic,Condition,317,364,within the previous seven days,7,,-99999,99999,1
NCT04332107,congenital long QT syndrome,40479232,Congenital long QT syndrome,Condition,504,531,,0,,-99999,99999,1
NCT04332107,prolongation of the QT interval,4008859,Prolonged QT interval,Condition,435,466,,0,,-99999,99999,1
NCT04332107,torsades de pointes,4135823,Torsades de pointes,Condition,483,502,,0,,-99999,99999,1
NCT04332107,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,567,585,within the previous seven days,7,,-99999,99999,1
NCT04332107,nelfinavir,1715472,Nelfinavir,Drug,665,675,currently,10000,,-99999,99999,1
NCT04332107,Coumadin,1310149,Warfarin,Drug,689,697,currently,10000,,-99999,99999,1
NCT04332107,warfarin,1310149,Warfarin,Drug,679,687,currently,10000,,-99999,99999,1
NCT04332107,SARS-CoV-2 test,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,46,61,within the previous seven days,7,positive,-99999,99999,0
NCT04332107,pregnant,4299535,Patient currently pregnant,Condition,745,753,within the previous seven days,7,,-99999,99999,1
NCT04332991,SpO2 on room air,4310328,Blood oxygen saturation,Measurement,430,451,,0,<92%,-99999,92,0
NCT04332991,respiratory rate,4313591,Respiratory rate,Measurement,379,395,,0,22 /minute,22,99999,0
NCT04332991,fever,437663,Fever,Condition,211,216,,0,> 37.5 C,37.5,99999,0
NCT04332991,tachypnea,317376,Tachypnea,Condition,364,373,,0,,-99999,99999,0
NCT04332991,cough,254761,Cough,Condition,205,210,,0,,-99999,99999,0
NCT04332991,shortness of breath,312437,Dyspnea,Condition,237,256,,0,,-99999,99999,0
NCT04332991,hypoxemia,437390,Hypoxemia,Condition,408,417,,0,,-99999,99999,0
NCT04332991,sore throat,259153,Pain in throat,Condition,606,617,,0,,-99999,99999,0
NCT04332991,oxygen therapy,4239130,Oxygen therapy,Procedure,589,603,,0,,-99999,99999,0
NCT04332991,supplemental oxygen,4239130,Oxygen therapy,Procedure,468,487,,0,,-99999,99999,0
NCT04332991,QTc,3026258,Q-T interval corrected,Measurement,974,977,within 72 hours prior to enrollment,3,>500 ms,500,99999,1
NCT04332991,allergy to amodiaquine,4168581,Allergy to amodiaquine,Condition,1049,1107,,0,,-99999,99999,1
NCT04332991,allergy to chloroquine,4164847,Allergy to chloroquine,Condition,1049,1091,,0,,-99999,99999,1
NCT04332991,allergy to hydroxychloroquine,4171296,Allergy to hydroxychloroquine,Condition,1049,1078,,0,,-99999,99999,1
NCT04332991,Inability to receive enteral medications,31317,Dysphagia,Condition,1471,1511,within 72 hours prior to enrollment,3,,-99999,99999,1
NCT04332991,Long QT syndrome,314664,Long QT syndrome,Condition,957,973,within 72 hours prior to enrollment,3,,-99999,99999,1
NCT04332991,Porphyria cutanea tarda,4264925,Porphyria cutanea tarda,Condition,920,943,within 72 hours prior to enrollment,3,,-99999,99999,1
NCT04332991,Seizure disorder,4029498,Seizure disorder,Condition,903,919,within 72 hours prior to enrollment,3,,-99999,99999,1
NCT04332991,amiodarone,1309944,Amiodarone,Drug,1310,1320,in the 12 hours prior to enrollment,0,,-99999,99999,1
NCT04332991,chloroquine,1792515,Chloroquine,Drug,1424,1435,in the 10 days prior to enrollment,10,,-99999,99999,1
NCT04332991,cimetidine,997276,Cimetidine,Drug,1322,1332,in the 12 hours prior to enrollment,0,,-99999,99999,1
NCT04332991,dofetilide,1362979,dofetilide,Drug,1334,1344,in the 12 hours prior to enrollment,0,,-99999,99999,1
NCT04332991,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,1402,1420,in the 10 days prior to enrollment,10,,-99999,99999,1
NCT04332991,phenobarbital,734275,Phenobarbital,Drug,1346,1359,in the 12 hours prior to enrollment,0,,-99999,99999,1
NCT04332991,phenytoin,740910,Phenytoin,Drug,1361,1370,in the 12 hours prior to enrollment,0,,-99999,99999,1
NCT04332991,sotalol,1370109,Sotalol,Drug,1372,1379,in the 12 hours prior to enrollment,0,,-99999,99999,1
NCT04332991,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,641,661,within 72 hours prior to enrollment,3,,-99999,99999,0
NCT04332991,Pregnancy,4299535,Patient currently pregnant,Condition,741,750,within 72 hours prior to enrollment,3,,-99999,99999,1
NCT04333225,agranulocytosis,440689,Agranulocytosis,Condition,1384,1399,history of,0,,-99999,99999,1
NCT04333225,alcohol abuse,433753,Alcohol abuse,Condition,2196,2209,,0,,-99999,99999,1
NCT04333225,Allergies: 4-Aminoquinolines,4168725,Allergy to 4-quinolones,Condition,1941,1969,history of,0,,-99999,99999,1
NCT04333225,hypersensitivity to any component of the study drug,9999,Allergy to study medication,Condition,2285,2336,,0,,-99999,99999,1
NCT04333225,aplastic anemia,137829,Aplastic anemia,Condition,1367,1382,history of,0,,-99999,99999,1
NCT04333225,bacterial infection,432545,Bacterial infectious disease,Condition,2133,2160,,0,,-99999,99999,1
NCT04333225,cirrhosis,4064161,Cirrhosis of liver,Condition,2039,2048,,0,,-99999,99999,1
NCT04333225,constitutional symptoms,40759991,Constitutional symptoms Narrative,Condition,419,442,,0,,-99999,99999,1
NCT04333225,dermatitis,4080975,Dermatitis,Condition,1522,1532,,0,,-99999,99999,1
NCT04333225,blood disorders,443723,Disorder of cellular component of blood,Condition,1343,1358,history of,0,,-99999,99999,1
NCT04333225,drug abuse,436954,Drug abuse,Condition,2188,2209,,0,,-99999,99999,1
NCT04333225,febrile,437663,Fever,Condition,403,410,history of,0,,-99999,99999,1
NCT04333225,glucose-6-phosphate dehydrogenase (G-6-PD) deficiency,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,1460,1513,history of,0,,-99999,99999,1
NCT04333225,heart failure,316139,Heart failure,Condition,2447,2460,history of,0,,-99999,99999,1
NCT04333225,hepatitis,194990,Inflammatory disease of liver,Condition,2089,2098,,0,,-99999,99999,1
NCT04333225,leukopenia,435224,Leukopenia,Condition,1401,1411,history of,0,,-99999,99999,1
NCT04333225,prolonged QT syndrome,314664,Long QT syndrome,Condition,2357,2378,history of,0,,-99999,99999,1
NCT04333225,Long QT Syndrome,314664,Long QT syndrome,Condition,2502,2518,history of,0,,-99999,99999,1
NCT04333225,fungal infection,433701,Mycosis,Condition,2144,2160,,0,,-99999,99999,1
NCT04333225,porphyria,4305376,Porphyria,Condition,1547,1556,history of,0,,-99999,99999,1
NCT04333225,psoriasis,140168,Psoriasis,Condition,1534,1543,,0,,-99999,99999,1
NCT04333225,retinopathy of the eye,765238,Retinopathy of left eye,Condition,1984,2006,,0,,-99999,99999,1
NCT04333225,thrombocytopenia,432870,Thrombocytopenic disorder,Condition,1416,1432,history of,0,,-99999,99999,1
NCT04333225,hepatitis B,4281232,Type B viral hepatitis,Condition,2060,2071,,0,,-99999,99999,1
NCT04333225,amphotericin B,1717240,Amphotericin B,Drug,1808,1822,,0,,-99999,99999,1
NCT04333225,ampicillin,21603570,ampicillin,Drug,1661,1671,,0,,-99999,99999,1
NCT04333225,antacids,21600047,ANTACIDS,Drug,1628,1636,history of,0,,-99999,99999,1
NCT04333225,antiepileptic drugs,21604390,ANTIEPILEPTICS,Drug,1726,1745,,0,,-99999,99999,1
NCT04333225,cimetidine,997276,Cimetidine,Drug,1649,1659,,0,,-99999,99999,1
NCT04333225,corticosteroids,21605200,Corticosteroids,Drug,1834,1849,,0,,-99999,99999,1
NCT04333225,cyclosporine,19010482,Cyclosporine,Drug,1600,1612,,0,,-99999,99999,1
NCT04333225,Digoxin,1326303,Digoxin,Drug,1565,1572,history of,0,,-99999,99999,1
NCT04333225,related diuretics,21601461,DIURETICS,Drug,1767,1784,,0,,-99999,99999,1
NCT04333225,laxatives,21600532,Drugs for Constipation,Drug,1786,1795,,0,,-99999,99999,1
NCT04333225,arrhythmogenic drugs,9999,Drugs that are known to prolong QT interval,Drug,1704,1724,,0,,-99999,99999,1
NCT04333225,medications that prolong the QT/QTc interval,9999,Drugs that are known to prolong QT interval,Drug,2547,2591,history of,0,,-99999,99999,1
NCT04333225,antidiabetic drugs,21600712,DRUGS USED IN DIABETES,Drug,1684,1702,,0,,-99999,99999,1
NCT04333225,enemas,21600583,Enemas,Drug,1800,1806,history of,0,,-99999,99999,1
NCT04333225,loop diuretics,21601516,High-Ceiling Diuretics,Drug,1747,1784,,0,,-99999,99999,1
NCT04333225,Insulin,21600713,Insulin and Analogues,Drug,1673,1680,,0,,-99999,99999,1
NCT04333225,kaolin,984801,Kaolin,Drug,1641,1647,history of,0,,-99999,99999,1
NCT04333225,thiazide diuretics,21601462,"Low-ceiling diuretics, thiazides",Drug,1753,1784,,0,,-99999,99999,1
NCT04333225,Mefloquine,19000498,Mefloquine,Drug,1574,1584,history of,0,,-99999,99999,1
NCT04333225,methotrexate,1305058,Methotrexate,Drug,1586,1598,,0,,-99999,99999,1
NCT04333225,neostigmine,717136,Neostigmine,Drug,1879,1890,,0,,-99999,99999,1
NCT04333225,praziquantel,1750461,Praziquantel,Drug,1614,1626,,0,,-99999,99999,1
NCT04333225,praziquantel,1750461,Praziquantel,Drug,1892,1904,,0,,-99999,99999,1
NCT04333225,proton pump inhibitors,21600095,Proton pump inhibitors,Drug,1855,1877,,0,,-99999,99999,1
NCT04333225,Pyridostigmine,759740,Pyridostigmine,Drug,1906,1920,,0,,-99999,99999,1
NCT04333225,tamoxifen citrate,1436678,Tamoxifen,Drug,1922,1939,,0,,-99999,99999,1
NCT04333225,pregnant,4299535,Patient currently pregnant,Condition,2252,2260,,0,,-99999,99999,1
